,,top,mac,L4,L3,L2,L4_tree,L3_tree,L2_tree,mult_2x2,count,out_reg,pipe_reg,in_reg,accum
8x2,BG_L3_L4_00_L3_11_L2_10_DVAFS_0,68.08417,62.23335,54.86582,54.86582,16.7796,-0.0,38.08622,11.45051,5.32909,0.0,2.59894,0.0,5.37475,5.24466
8x2,BITBLADE,43.04639,34.09999,31.7368,31.7368,17.28073,-0.0,14.45606,12.54133,4.7394,0.0,0.75372,0.0,8.37308,2.18279
8x2,BG_L3_L4_10_L3_00_L2_10_DVAFS_0,109.70042,103.95226,83.74662,44.14263,18.95984,39.60399,25.18279,12.96082,5.99903,0.0,4.49042,0.0,5.19764,16.26573
8x2,BG_L3_L4_10_L3_00_L2_11_DVAFS_0,52.28626,45.98757,39.84748,27.73868,17.58152,12.1088,10.15716,12.59655,4.98497,0.0,1.40448,0.0,5.87748,5.15682
8x2,BG_L3_L4_10_L3_10_L2_10_DVAFS_0,83.28114,68.0105,60.58443,52.36228,17.43935,8.22214,34.92294,11.79875,5.64059,0.0,3.50049,0.0,14.07886,5.11737
8x2,BG_L3_L4_10_L3_10_L2_11_DVAFS_0,51.49644,34.32879,32.95797,30.41552,17.11247,2.54245,13.30306,12.48342,4.62904,0.0,0.36334,0.0,16.00779,2.16735
8x2,BG_L3_L4_10_L3_11_L2_10_DVAFS_0,80.31354,63.58512,61.15195,55.72191,17.02259,5.43004,38.69932,11.70871,5.31388,0.0,0.76193,0.0,15.55583,2.84382
8x2,BG_L3_L4_10_L3_11_L2_11_DVAFS_0,54.57979,34.66466,33.93351,32.28102,17.68876,1.65249,14.59225,12.82143,4.86733,0.0,0.21588,0.0,18.57043,1.85996
8x2,BG_L3_L4_11_L3_00_L2_10_DVAFS_0,142.10793,136.8393,124.02229,37.14736,16.66865,86.87493,20.47871,11.09233,5.57632,0.0,3.69049,0.0,4.84071,9.55443
8x2,BG_L3_L4_11_L3_00_L2_11_DVAFS_0,60.87672,51.73088,49.25376,24.95765,15.97905,24.29611,8.9786,11.71324,4.26581,0.0,0.45712,0.0,8.58508,2.58077
8x2,BG_L3_L4_11_L3_10_L2_10_DVAFS_0,68.70849,51.55376,50.02201,40.49723,13.23607,9.52478,27.26116,8.56066,4.67541,0.0,0.36894,0.0,15.99489,2.32266
8x2,BG_L3_L4_11_L3_10_L2_11_DVAFS_0,53.82244,33.84054,33.5582,30.88526,17.64133,2.67294,13.24392,12.77423,4.8671,0.0,0.1062,0.0,18.64013,1.5179
8x2,BG_L3_L4_11_L3_11_L2_10_DVAFS_0,72.07469,52.60504,51.85339,48.41638,15.16009,3.43701,33.25629,9.96234,5.19775,0.0,0.21741,0.0,18.12497,1.87892
8x2,BG_L3_L4_11_L3_11_L2_11_DVAFS_0,64.37587,33.50715,33.31515,31.48496,17.10601,1.83019,14.37895,12.43269,4.67332,0.0,0.06331,0.0,28.73243,2.26498
8x2,LOOM,67.88924,65.17669,48.23519,48.18823,48.18562,0.04696,0.00261,17.65823,3.42571,0.02359,5.54308,27.10169,2.17102,11.93996
8x2,BG_BS_L4_00_L3_10_L2_11_DVAFS_0,52.73155,47.89677,44.41283,44.22819,41.67365,0.18464,2.55454,16.251,3.38292,0.03142,0.98367,22.03973,4.10429,3.23076
8x2,BG_BS_L4_00_L3_11_L2_11_DVAFS_0,53.11424,45.38647,44.14379,43.9626,40.87753,0.18119,3.08508,15.67797,3.08753,0.03266,0.30973,22.11203,6.79738,1.86334
8x2,BG_BS_L4_10_L3_00_L2_11_DVAFS_0,55.97031,51.21234,47.31846,41.56385,41.56164,5.75461,0.0022,16.1881,3.3406,0.03142,1.0268,22.03294,4.02765,3.59741
8x2,BG_BS_L4_10_L3_10_L2_11_DVAFS_0,62.00276,49.41718,48.03554,44.64413,41.98706,3.39141,2.65706,16.45352,3.39773,0.03266,0.32729,22.13581,11.19418,2.44575
8x2,BG_BS_L4_10_L3_11_L2_11_DVAFS_0,61.31771,45.79808,45.33322,44.18764,41.11914,1.14559,3.0685,15.99332,3.20321,0.02654,0.10259,21.92261,13.9608,1.92109
8x2,BG_BS_L4_11_L3_00_L2_11_DVAFS_0,76.92882,69.49681,66.92803,39.58784,39.58615,27.34019,0.0017,16.68122,3.11568,0.03173,0.49999,19.78925,6.49258,3.00821
8x2,BG_BS_L4_11_L3_10_L2_11_DVAFS_0,61.75277,46.44969,45.99343,43.76724,41.30452,2.22619,2.46271,15.90568,3.22922,0.0243,0.10188,22.16962,13.7116,1.94587
8x2,BG_BS_L4_11_L3_11_L2_11_DVAFS_0,72.8222,46.57586,46.41852,45.24443,42.15445,1.17409,3.08998,15.76162,3.17953,0.0205,0.06296,23.21329,23.85572,2.485
4x4,BG_L2_L4_00_L3_00_L2_00_DVAFS_0,124.30292,119.17941,33.21855,33.21855,33.21855,0.0,-0.0,27.84672,5.37183,0.0,42.54446,0.0,1.81122,46.72868
4x4,BG_L2_L4_00_L3_00_L2_10_DVAFS_0,112.96129,109.5671,55.97037,55.97037,55.97037,0.0,-0.0,48.63562,7.33474,0.0,17.20165,0.0,2.28454,37.50472
4x4,BG_L2_L4_00_L3_00_L2_11_DVAFS_0,81.97259,78.64341,42.1337,42.1337,42.1337,0.0,0.0,36.34865,5.78505,0.0,9.32345,0.0,2.68157,27.83388
4x4,BG_L2_L4_00_L3_10_L2_00_DVAFS_0,135.12067,131.52092,81.15734,81.15734,39.68774,0.0,41.4696,33.65502,6.03272,0.0,14.48599,0.0,2.49007,36.98727
4x4,BG_L2_L4_00_L3_10_L2_10_DVAFS_0,106.2283,100.65645,80.5715,80.5715,57.6184,0.0,22.9531,50.11367,7.50473,0.0,5.20417,0.0,4.99774,15.45489
4x4,BG_L2_L4_00_L3_10_L2_11_DVAFS_0,57.77736,51.91109,45.84721,45.84721,42.05957,0.0,3.78764,36.06112,5.99845,0.0,2.39612,0.0,5.39016,4.14386
4x4,BG_L2_L4_00_L3_11_L2_00_DVAFS_0,113.52112,109.95417,90.8919,90.8919,27.08638,0.0,63.80552,22.78026,4.30612,0.0,4.12655,0.0,3.1671,15.33556
4x4,BG_L2_L4_00_L3_11_L2_10_DVAFS_0,69.97021,63.87906,58.99793,58.99793,40.52568,0.0,18.47225,34.84609,5.67959,0.0,1.4626,0.0,5.67063,3.83905
4x4,BITFUSION,54.49202,45.81944,43.93689,43.93689,39.49919,-0.0,4.4377,33.87228,5.62691,0.0,0.68419,0.0,8.0992,1.77174
4x4,BG_L2_L4_10_L3_00_L2_00_DVAFS_0,157.75513,154.1554,104.12202,41.30177,41.30177,62.82025,0.0,35.3597,5.94206,0.0,14.47631,0.0,2.49003,36.66676
4x4,BG_L2_L4_10_L3_00_L2_10_DVAFS_0,134.4744,129.22768,99.73996,68.43002,68.43002,31.30993,0.0,59.79849,8.63154,0.0,11.19365,0.0,4.63354,18.90725
4x4,BG_L2_L4_10_L3_00_L2_11_DVAFS_0,64.4326,58.59552,52.19735,41.51626,41.51626,10.68109,0.0,35.65223,5.86404,0.0,2.42895,0.0,5.36095,4.44535
4x4,BG_L2_L4_10_L3_10_L2_00_DVAFS_0,172.57785,166.82882,144.50559,87.50084,41.41968,57.00475,46.08116,35.29087,6.12881,0.0,4.30112,0.0,5.1985,18.57264
4x4,BG_L2_L4_10_L3_10_L2_10_DVAFS_0,116.69372,100.58814,95.18635,82.55169,58.3855,12.63466,24.16619,50.83492,7.55057,0.0,1.47995,0.0,14.93607,5.09134
4x4,BG_L2_L4_10_L3_10_L2_11_DVAFS_0,70.66494,54.16532,52.10514,47.82434,43.66223,4.2808,4.16211,37.40944,6.25279,0.0,0.70136,0.0,15.32695,2.53149
4x4,BG_L2_L4_10_L3_11_L2_00_DVAFS_0,187.28977,181.25564,167.5075,131.25572,34.77314,36.25178,96.48258,29.43575,5.33739,0.0,3.51178,0.0,5.56517,10.70532
4x4,BG_L2_L4_10_L3_11_L2_10_DVAFS_0,82.95419,65.69565,64.24135,59.90171,40.62412,4.33963,19.27759,34.84033,5.7838,0.0,0.42745,0.0,16.09863,2.18677
4x4,BG_L2_L4_10_L3_11_L2_11_DVAFS_0,66.42899,47.04827,46.4335,45.06972,40.50047,1.36379,4.56925,34.73898,5.76149,0.0,0.19821,0.0,18.03582,1.76146
4x4,BG_L2_L4_11_L3_00_L2_00_DVAFS_0,200.98509,197.52697,168.17337,29.5131,29.5131,138.66027,0.0,25.20109,4.31201,0.0,10.24066,0.0,3.01364,19.55742
4x4,BG_L2_L4_11_L3_00_L2_10_DVAFS_0,88.73528,82.66023,76.51315,41.58623,41.58623,34.92692,-0.0,35.86579,5.72044,0.0,1.54548,0.0,5.65433,5.02233
4x4,BG_L2_L4_11_L3_00_L2_11_DVAFS_0,57.34608,48.67327,46.72523,39.67837,39.67837,7.04687,-0.0,34.04116,5.6372,0.0,0.68954,0.0,8.09943,1.83187
4x4,BG_L2_L4_11_L3_10_L2_00_DVAFS_0,197.22928,191.28204,174.05562,70.8361,34.94445,103.21952,35.89165,29.63533,5.30912,0.0,3.8049,0.0,5.51979,13.84897
4x4,BG_L2_L4_11_L3_10_L2_10_DVAFS_0,89.37682,72.60274,71.32723,56.07791,40.82745,15.24932,15.25046,35.03467,5.79278,0.0,0.41994,0.0,15.61416,2.01549
4x4,BG_L2_L4_11_L3_10_L2_11_DVAFS_0,66.9476,47.56692,46.92586,43.72969,40.0159,3.19617,3.71379,34.26871,5.74719,0.0,0.20084,0.0,18.0358,1.78509
4x4,BG_L2_L4_11_L3_11_L2_00_DVAFS_0,136.83814,127.6908,125.55883,88.92644,26.96544,36.63239,61.96099,22.6135,4.35194,0.0,0.43764,0.0,8.58652,2.25514
4x4,BG_L2_L4_11_L3_11_L2_10_DVAFS_0,84.60354,64.93676,64.54028,62.20818,42.16968,2.3321,20.0385,36.24294,5.92674,0.0,0.13089,0.0,18.32468,1.60769
4x4,BG_L2_L4_11_L3_11_L2_11_DVAFS_0,77.04696,46.93698,46.79158,45.51948,40.93539,1.2721,4.58409,35.07425,5.86114,0.0,0.0565,0.0,27.97247,2.22641
4x4,BG_L3_L4_00_L3_00_L2_10_DVAFS_0,94.967,91.36892,45.29575,45.29575,18.32366,-0.0,26.97209,12.30209,6.02158,0.0,14.52899,0.0,2.48841,32.65385
4x4,BG_L3_L4_00_L3_00_L2_11_DVAFS_0,44.74687,41.17778,26.32282,26.32282,16.13302,-0.0,10.1898,11.90707,4.22595,0.0,4.37683,0.0,3.16828,10.87894
4x4,BG_L3_L4_00_L3_10_L2_10_DVAFS_0,84.542,78.85221,59.00525,59.00525,20.67485,-0.0,38.33039,14.43157,6.24328,0.0,5.25853,0.0,5.11453,15.16369
4x4,BG_L3_L4_00_L3_10_L2_11_DVAFS_0,43.35055,37.14299,32.21807,32.21807,16.87967,0.0,15.3384,12.30037,4.5793,0.0,1.47899,0.0,5.78702,3.86647
4x4,BG_L3_L4_00_L3_11_L2_10_DVAFS_0,59.78056,53.92973,47.53304,47.53304,14.85761,0.0,32.67543,9.8171,5.04051,0.0,2.42288,0.0,5.37475,4.44989
4x4,BITBLADE,43.31691,34.37047,32.3809,32.3809,17.15552,0.0,15.22538,12.45864,4.69688,0.0,0.69059,0.0,8.37308,1.87234
4x4,BG_L3_L4_10_L3_00_L2_10_DVAFS_0,123.02002,117.27187,93.70604,47.75581,18.95984,45.95023,28.79597,12.96082,5.99903,0.0,4.43854,0.0,5.19764,19.6778
4x4,BG_L3_L4_10_L3_00_L2_11_DVAFS_0,55.46769,49.169,40.75525,28.08469,17.58152,12.67056,10.50317,12.59655,4.98497,0.0,1.52098,0.0,5.87748,7.31399
4x4,BG_L3_L4_10_L3_10_L2_10_DVAFS_0,83.22529,67.95464,60.5838,50.3296,17.3823,10.2542,32.9473,11.74656,5.63574,0.0,3.6948,0.0,14.07886,4.86783
4x4,BG_L3_L4_10_L3_10_L2_11_DVAFS_0,55.14248,37.97476,36.46205,32.54864,17.02551,3.91341,15.52312,12.43288,4.59263,0.0,0.42824,0.0,16.00779,2.24441
4x4,BG_L3_L4_10_L3_11_L2_10_DVAFS_0,73.79168,57.06321,54.94428,50.22341,15.53331,4.72087,34.69009,10.35242,5.1809,0.0,0.70732,0.0,15.55583,2.58426
4x4,BG_L3_L4_10_L3_11_L2_11_DVAFS_0,54.65872,34.7434,34.1058,32.73319,17.38905,1.37261,15.34414,12.63452,4.75453,0.0,0.20116,0.0,18.57043,1.78133
4x4,BG_L3_L4_11_L3_00_L2_10_DVAFS_0,161.82532,156.55669,136.18887,40.17121,16.66865,96.01766,23.50256,11.09233,5.57632,0.0,4.44203,0.0,4.84071,16.35371
4x4,BG_L3_L4_11_L3_00_L2_11_DVAFS_0,61.91961,52.77377,49.36592,25.50208,15.97905,23.86384,9.52303,11.71324,4.26581,0.0,0.47375,0.0,8.58508,3.49487
4x4,BG_L3_L4_11_L3_10_L2_10_DVAFS_0,64.3188,47.164,45.76426,38.88115,13.17331,6.88311,25.70783,8.53276,4.64055,0.0,0.43099,0.0,15.99489,2.12866
4x4,BG_L3_L4_11_L3_10_L2_11_DVAFS_0,57.96325,37.981,37.55775,32.91741,17.5491,4.64034,15.3683,12.69522,4.85388,0.0,0.13411,0.0,18.64013,1.63126
4x4,BG_L3_L4_11_L3_11_L2_10_DVAFS_0,69.59762,50.12778,49.46056,46.53221,14.66229,2.92835,31.86992,9.55874,5.10354,0.0,0.20375,0.0,18.12497,1.80834
4x4,BG_L3_L4_11_L3_11_L2_11_DVAFS_0,64.92967,34.05973,33.90696,32.51534,17.18422,1.39162,15.33112,12.4913,4.69292,0.0,0.0577,0.0,28.73243,2.23258
4x4,LOOM,60.97999,58.06048,40.58283,40.48186,40.47925,0.10097,0.00261,18.7888,3.8386,0.03715,5.24835,17.85185,2.37409,12.77473
4x4,BG_BS_L4_00_L3_10_L2_11_DVAFS_0,48.24138,42.29321,39.25094,39.07369,36.85155,0.17725,2.22214,17.74212,3.87157,0.03589,0.90594,15.23785,5.17912,2.90537
4x4,BG_BS_L4_00_L3_11_L2_11_DVAFS_0,48.61427,40.32761,39.23246,39.08426,36.39603,0.1482,2.68823,17.34787,3.58966,0.05204,0.28437,15.45849,7.34085,1.75658
4x4,BG_BS_L4_10_L3_00_L2_11_DVAFS_0,50.9836,45.20957,41.94328,36.68371,36.68151,5.25957,0.0022,17.61772,3.83151,0.03589,0.93912,15.23228,5.00515,3.09605
4x4,BG_BS_L4_10_L3_10_L2_11_DVAFS_0,61.23869,44.52028,43.30139,40.23654,37.91682,3.06484,2.31972,18.50744,3.93373,0.05204,0.30532,15.47565,15.14971,2.48227
4x4,BG_BS_L4_10_L3_11_L2_11_DVAFS_0,59.55433,40.48337,40.01373,38.93389,36.24932,1.07984,2.68457,17.49291,3.63437,0.10485,0.09416,15.12205,17.358,2.08843
4x4,BG_BS_L4_11_L3_00_L2_11_DVAFS_0,70.53948,62.62892,60.51263,35.26147,35.25977,25.25116,0.0017,17.82339,3.52101,0.03637,0.4525,13.91537,6.95572,2.61864
4x4,BG_BS_L4_11_L3_10_L2_11_DVAFS_0,59.80389,40.87614,40.46611,38.43898,36.29768,2.02713,2.14131,17.24238,3.72356,0.02877,0.09606,15.33174,17.18213,2.05959
4x4,BG_BS_L4_11_L3_11_L2_11_DVAFS_0,68.78427,41.00125,40.83752,39.8247,37.10385,1.01282,2.72085,17.42945,3.61128,0.03988,0.06053,16.06312,25.33075,2.55547
2x2,BG_L2_L4_00_L3_00_L2_00_DVAFS_0,144.21085,139.08734,39.1649,39.1649,39.1649,0.0,-0.0,33.79307,5.37183,0.0,47.46755,0.0,1.81122,55.76718
2x2,BG_L2_L4_00_L3_00_L2_10_DVAFS_0,122.27555,118.88133,52.22183,52.22183,52.22183,0.0,-0.0,44.73553,7.4863,0.0,19.20744,0.0,2.28454,48.56173
2x2,BG_L2_L4_00_L3_00_L2_11_DVAFS_0,72.5483,69.21895,40.26911,40.26911,40.26911,0.0,0.0,35.10173,5.16738,0.0,8.57954,0.0,2.68157,21.01808
2x2,BG_L2_L4_00_L3_10_L2_00_DVAFS_0,156.15674,152.55699,93.46693,93.46693,47.2569,0.0,46.21002,41.22419,6.03272,0.0,18.46063,0.0,2.49007,41.73912
2x2,BG_L2_L4_00_L3_10_L2_10_DVAFS_0,99.36837,93.79637,71.38795,71.38795,51.16478,0.0,20.22318,43.60437,7.56041,0.0,5.84866,0.0,4.99774,17.13402
2x2,BG_L2_L4_00_L3_10_L2_11_DVAFS_0,55.40081,49.53449,44.22084,44.22084,41.20343,0.0,3.01742,35.71262,5.49081,0.0,2.22239,0.0,5.39016,3.56742
2x2,BG_L2_L4_00_L3_11_L2_00_DVAFS_0,131.85232,128.28537,103.41928,103.41928,32.59626,0.0,70.82302,28.29014,4.30612,0.0,5.36766,0.0,3.1671,19.89829
2x2,BG_L2_L4_00_L3_11_L2_10_DVAFS_0,63.33939,57.24801,50.94468,50.94468,33.30526,0.0,17.63942,28.00845,5.2968,0.0,1.78414,0.0,5.67063,4.93994
2x2,BITFUSION,53.5097,44.83692,43.1335,43.1335,39.35221,0.0,3.78129,34.09316,5.25906,0.0,0.6422,0.0,8.0992,1.63481
2x2,BG_L2_L4_10_L3_00_L2_00_DVAFS_0,166.0154,162.41568,103.04361,47.33926,47.33926,55.70435,-0.0,41.39719,5.94206,0.0,18.45534,0.0,2.49003,42.02642
2x2,BG_L2_L4_10_L3_00_L2_10_DVAFS_0,121.96949,116.72277,82.83265,57.49818,57.49818,25.33446,-0.0,48.84719,8.65099,0.0,11.81732,0.0,4.63354,22.68598
2x2,BG_L2_L4_10_L3_00_L2_11_DVAFS_0,59.11164,53.27452,47.535,41.05592,41.05592,6.47908,0.0,35.66152,5.3944,0.0,2.26559,0.0,5.36095,3.95011
2x2,BG_L2_L4_10_L3_10_L2_00_DVAFS_0,182.11177,176.36273,146.73436,96.14411,47.94706,50.59024,48.19705,41.81825,6.12881,0.0,5.64889,0.0,5.1985,24.53002
2x2,BG_L2_L4_10_L3_10_L2_10_DVAFS_0,108.86837,92.76255,86.38348,72.60765,51.45642,13.77582,21.15124,43.85589,7.60053,0.0,1.81481,0.0,14.93607,5.73401
2x2,BG_L2_L4_10_L3_10_L2_11_DVAFS_0,67.43229,50.93247,49.10171,46.74881,43.46192,2.3529,3.28688,37.5523,5.90963,0.0,0.65433,0.0,15.32695,2.34931
2x2,BG_L2_L4_10_L3_11_L2_00_DVAFS_0,222.633,216.59887,202.11931,165.94047,40.53314,36.17884,125.40733,35.19575,5.33739,0.0,3.96158,0.0,5.56517,10.98693
2x2,BG_L2_L4_10_L3_11_L2_10_DVAFS_0,80.40781,63.14913,61.37245,53.44981,34.32383,7.92264,19.12598,28.79377,5.53006,0.0,0.52064,0.0,16.09863,2.41609
2x2,BG_L2_L4_10_L3_11_L2_11_DVAFS_0,65.21024,45.82875,45.26775,44.44958,40.62878,0.81816,3.8208,35.21492,5.41386,0.0,0.1871,0.0,18.03582,1.71957
2x2,BG_L2_L4_11_L3_00_L2_00_DVAFS_0,202.51291,199.05479,164.14489,32.5086,32.5086,131.63629,0.0,28.19659,4.31201,0.0,11.0586,0.0,3.01364,24.29578
2x2,BG_L2_L4_11_L3_00_L2_10_DVAFS_0,87.1283,81.05302,73.48614,34.76598,34.76598,38.72016,-0.0,29.41222,5.35377,0.0,1.90303,0.0,5.65433,6.08481
2x2,BG_L2_L4_11_L3_00_L2_11_DVAFS_0,55.91188,47.23887,45.46584,39.25518,39.25518,6.21066,0.0,33.99069,5.26449,0.0,0.64797,0.0,8.09943,1.69863
2x2,BG_L2_L4_11_L3_10_L2_00_DVAFS_0,198.19897,192.25172,177.6199,82.78609,41.20052,94.83381,41.58557,35.8914,5.30912,0.0,4.0553,0.0,5.51979,11.00398
2x2,BG_L2_L4_11_L3_10_L2_10_DVAFS_0,78.01311,61.2389,59.92655,47.78281,34.74439,12.14374,13.03842,29.1752,5.56918,0.0,0.49757,0.0,15.61416,1.97483
2x2,BG_L2_L4_11_L3_10_L2_11_DVAFS_0,65.87014,46.48869,45.91438,43.37518,40.33237,2.53919,3.04281,34.92521,5.40716,0.0,0.18829,0.0,18.0358,1.73167
2x2,BG_L2_L4_11_L3_11_L2_00_DVAFS_0,133.74774,124.6004,122.02925,98.61907,32.19538,23.41018,66.42369,27.84343,4.35194,0.0,0.51308,0.0,8.58652,2.61888
2x2,BG_L2_L4_11_L3_11_L2_10_DVAFS_0,76.75151,57.08406,56.59499,54.13041,34.66596,2.46458,19.46445,29.04123,5.62473,0.0,0.15993,0.0,18.32468,1.67191
2x2,BG_L2_L4_11_L3_11_L2_11_DVAFS_0,75.98523,45.87689,45.76924,44.71733,40.89061,1.05191,3.82671,35.34515,5.54546,0.0,0.04585,0.0,27.97247,2.19767
2x2,BG_L3_L4_00_L3_00_L2_10_DVAFS_0,96.51394,92.91586,43.48003,43.48003,18.32366,0.0,25.15636,12.30209,6.02158,0.0,18.12913,0.0,2.48841,32.41637
2x2,BG_L3_L4_00_L3_00_L2_11_DVAFS_0,44.05144,40.48235,23.9022,23.9022,16.13302,0.0,7.76918,11.90707,4.22595,0.0,5.14091,0.0,3.16828,11.84005
2x2,BG_L3_L4_00_L3_10_L2_10_DVAFS_0,80.9404,75.25069,56.29829,56.29829,20.79927,0.0,35.49902,14.53521,6.26406,0.0,5.4932,0.0,5.11453,14.03439
2x2,BG_L3_L4_00_L3_10_L2_11_DVAFS_0,39.64995,33.44249,28.01814,28.01814,16.81191,0.0,11.20624,12.25601,4.5559,0.0,1.75862,0.0,5.78702,4.08616
2x2,BG_L3_L4_00_L3_11_L2_10_DVAFS_0,46.20716,40.35634,35.30798,35.30798,14.10129,-0.0,21.20669,9.13971,4.96158,0.0,2.18601,0.0,5.37475,3.33841
2x2,BITBLADE,42.27236,33.32596,31.58152,31.58152,16.93666,-0.0,14.64486,12.31758,4.61908,0.0,0.64383,0.0,8.37308,1.67393
2x2,BG_L3_L4_10_L3_00_L2_10_DVAFS_0,113.46946,107.7213,80.14365,44.11289,18.95984,36.03076,25.15305,12.96082,5.99903,0.0,5.78918,0.0,5.19764,22.33898
2x2,BG_L3_L4_10_L3_00_L2_11_DVAFS_0,50.69733,44.39865,36.63764,25.42941,17.58152,11.20823,7.84789,12.59655,4.98497,0.0,1.92742,0.0,5.87748,6.2548
2x2,BG_L3_L4_10_L3_10_L2_10_DVAFS_0,77.71128,62.44065,54.53617,47.88569,17.43935,6.65048,30.44634,11.79875,5.64059,0.0,3.95455,0.0,14.07886,5.14171
2x2,BG_L3_L4_10_L3_10_L2_11_DVAFS_0,50.74383,33.57618,31.97468,28.43724,17.11247,3.53744,11.32478,12.48342,4.62904,0.0,0.52028,0.0,16.00779,2.24109
2x2,BG_L3_L4_10_L3_11_L2_10_DVAFS_0,57.46289,40.73447,39.01789,36.87734,14.63136,2.14055,22.24597,9.55915,5.07221,0.0,0.6429,0.0,15.55583,2.24627
2x2,BG_L3_L4_10_L3_11_L2_11_DVAFS_0,53.44667,33.53154,32.98251,31.8349,17.16558,1.1476,14.66932,12.46124,4.70434,0.0,0.18687,0.0,18.57043,1.70686
2x2,BG_L3_L4_11_L3_00_L2_10_DVAFS_0,134.13629,128.86766,114.0941,35.98687,16.66865,78.10724,19.31822,11.09233,5.57632,0.0,4.17889,0.0,4.84071,11.02259
2x2,BG_L3_L4_11_L3_00_L2_11_DVAFS_0,53.23116,44.08532,41.21901,23.56611,15.97905,17.65291,7.58706,11.71324,4.26581,0.0,0.5345,0.0,8.58508,2.89257
2x2,BG_L3_L4_11_L3_10_L2_10_DVAFS_0,59.69234,42.53761,40.97264,36.75782,13.23607,4.21482,23.52176,8.56066,4.67541,0.0,0.52686,0.0,15.99489,2.19795
2x2,BG_L3_L4_11_L3_10_L2_11_DVAFS_0,53.86853,33.88663,33.13806,28.94599,17.64133,4.19207,11.30465,12.77423,4.8671,0.0,0.16645,0.0,18.64013,1.92388
2x2,BG_L3_L4_11_L3_11_L2_10_DVAFS_0,57.71829,38.24863,37.69747,35.69777,14.35836,1.9997,21.33941,9.33656,5.0218,0.0,0.18601,0.0,18.12497,1.70984
2x2,BG_L3_L4_11_L3_11_L2_11_DVAFS_0,63.95635,33.08763,32.95026,31.85876,17.25629,1.0915,14.60247,12.51651,4.73978,0.0,0.05446,0.0,28.73243,2.2192
2x2,LOOM,73.34953,69.97258,42.57747,42.57577,42.57316,0.0017,0.00261,15.81438,4.92564,0.0157,14.32182,21.83314,2.82394,13.6263
2x2,BG_BS_L4_00_L3_10_L2_11_DVAFS_0,50.70889,44.28685,39.84607,39.68792,38.51857,0.15816,1.16934,15.51323,5.05935,0.01774,2.0301,17.94599,5.64552,3.1872
2x2,BG_BS_L4_00_L3_11_L2_11_DVAFS_0,48.66619,39.3311,37.96863,37.81049,36.38854,0.15815,1.42194,13.98309,4.40989,0.01781,0.57544,17.99557,8.3586,1.76352
2x2,BG_BS_L4_10_L3_00_L2_11_DVAFS_0,51.81915,45.57324,40.94365,38.03247,38.03027,2.91118,0.0022,15.12125,4.97943,0.01774,2.03999,17.92958,5.46956,3.36595
2x2,BG_BS_L4_10_L3_10_L2_11_DVAFS_0,61.23519,44.05457,42.57375,40.69182,39.46965,1.88193,1.22217,16.27784,5.13758,0.01781,0.58482,18.05423,15.60479,2.47183
2x2,BG_BS_L4_10_L3_11_L2_11_DVAFS_0,59.29876,39.15375,38.69369,38.08279,36.60087,0.6109,1.48192,14.356,4.50557,0.01446,0.16705,17.7393,18.40128,2.03674
2x2,BG_BS_L4_11_L3_00_L2_11_DVAFS_0,61.20958,52.32791,50.34843,35.16347,35.16177,15.18495,0.0017,14.6651,4.36125,0.0159,0.62869,16.13543,7.89614,2.33633
2x2,BG_BS_L4_11_L3_10_L2_11_DVAFS_0,59.96481,40.06206,39.6085,38.35002,37.22671,1.25848,1.12331,14.45626,4.72692,0.01523,0.16645,18.04353,18.12636,2.06349
2x2,BG_BS_L4_11_L3_11_L2_11_DVAFS_0,70.50898,39.68295,39.48769,38.81206,37.37931,0.67563,1.43275,14.03372,4.4932,0.01451,0.12713,18.85238,28.2518,2.64235
